timestamp,cycle,mode,count_N,count_E,count_S,count_W,weighted_N,weighted_E,weighted_S,weighted_W,green_N,green_E,green_S,green_W,cycle_time_s,ext_pool_remaining,active_road,phase_label,fuel_saved_L,co2_saved_kg,avg_wait_adaptive_s,avg_wait_fixed_s,improvement_pct
14:29:02,5,AI+EXT,56,2,4,0,56.0,2.0,4.0,0.0,76.2,14.4,16.8,0.0,122.8,50.0,SOUTH,SOUTH  GREEN  (17s),1.389,3.263,60.35,90.00,32.9%
14:29:07,5,AI+EXT,56,2,4,0,56.0,2.0,4.0,0.0,76.2,14.4,16.8,0.0,122.8,50.0,SOUTH,SOUTH  YELLOW  (3s),1.389,3.263,60.35,90.00,32.9%
14:29:12,5,AI+EXT,56,2,4,4,56.0,2.0,4.0,4.0,76.2,14.4,16.8,16.8,122.8,50.0,WEST,WEST  GREEN  (17s),1.389,3.263,60.35,90.00,32.9%
14:29:17,5,AI+EXT,56,2,4,4,56.0,2.0,4.0,4.0,76.2,14.4,16.8,16.8,122.8,50.0,WEST,WEST  GREEN  (17s),1.389,3.263,60.35,90.00,32.9%
14:29:22,5,AI+EXT,56,2,4,4,56.0,2.0,4.0,4.0,76.2,14.4,16.8,16.8,122.8,50.0,WEST,WEST  GREEN  (17s),1.389,3.263,60.35,90.00,32.9%
14:29:27,5,AI+EXT,56,2,4,4,56.0,2.0,4.0,4.0,76.2,14.4,16.8,16.8,122.8,50.0,WEST,WEST  YELLOW  (3s),1.389,3.263,60.35,90.00,32.9%
14:29:32,6,AI+EXT,58,0,0,0,58.0,0.0,0.0,0.0,78.1,0.0,0.0,0.0,124.2,50.0,NORTH,NORTH  GREEN  (78s),1.781,4.184,59.69,90.00,33.7%
14:29:37,6,AI+EXT,58,0,0,0,58.0,0.0,0.0,0.0,78.1,0.0,0.0,0.0,124.2,50.0,NORTH,NORTH  GREEN  (78s),1.781,4.184,59.69,90.00,33.7%
14:29:42,6,AI+EXT,58,0,0,0,58.0,0.0,0.0,0.0,78.1,0.0,0.0,0.0,124.2,50.0,NORTH,NORTH  GREEN  (78s),1.781,4.184,59.69,90.00,33.7%
14:29:47,6,AI+EXT,58,0,0,0,58.0,0.0,0.0,0.0,78.1,0.0,0.0,0.0,124.2,50.0,NORTH,NORTH  GREEN  (78s),1.781,4.184,59.69,90.00,33.7%
14:29:52,6,AI+EXT,58,0,0,0,58.0,0.0,0.0,0.0,78.1,0.0,0.0,0.0,124.2,50.0,NORTH,NORTH  GREEN  (78s),1.781,4.184,59.69,90.00,33.7%
14:29:57,6,AI+EXT,58,0,0,0,58.0,0.0,0.0,0.0,78.1,0.0,0.0,0.0,124.2,50.0,NORTH,NORTH  GREEN  (78s),1.781,4.184,59.69,90.00,33.7%
14:30:02,6,AI+EXT,58,0,0,0,58.0,0.0,0.0,0.0,78.1,0.0,0.0,0.0,124.2,50.0,NORTH,NORTH  GREEN  (78s),1.781,4.184,59.69,90.00,33.7%
14:30:07,6,AI+EXT,58,0,0,0,58.0,0.0,0.0,0.0,78.1,0.0,0.0,0.0,124.2,50.0,NORTH,NORTH  GREEN  (78s),1.781,4.184,59.69,90.00,33.7%
14:30:12,6,AI+EXT,58,0,0,0,58.0,0.0,0.0,0.0,78.1,0.0,0.0,0.0,124.2,50.0,NORTH,NORTH  GREEN  (78s),1.781,4.184,59.69,90.00,33.7%
14:30:17,6,AI+EXT,58,0,0,0,58.0,0.0,0.0,0.0,78.1,0.0,0.0,0.0,124.2,50.0,NORTH,NORTH  GREEN  (78s),1.781,4.184,59.69,90.00,33.7%
14:30:22,6,AI+EXT,58,0,0,0,58.0,0.0,0.0,0.0,78.1,0.0,0.0,0.0,124.2,50.0,NORTH,NORTH  GREEN  (78s),1.781,4.184,59.69,90.00,33.7%
14:30:27,6,AI+EXT,58,0,0,0,58.0,0.0,0.0,0.0,78.1,0.0,0.0,0.0,124.2,50.0,NORTH,NORTH  GREEN  (78s),1.781,4.184,59.69,90.00,33.7%
14:30:32,6,AI+EXT,58,0,0,0,58.0,0.0,0.0,0.0,78.1,0.0,0.0,0.0,124.2,50.0,NORTH,NORTH  GREEN  (78s),1.781,4.184,59.69,90.00,33.7%
14:30:37,6,AI+EXT,58,0,0,0,58.0,0.0,0.0,0.0,78.1,0.0,0.0,0.0,124.2,50.0,NORTH,NORTH  GREEN  (78s),1.781,4.184,59.69,90.00,33.7%
14:30:42,6,AI+EXT,58,0,0,0,58.0,0.0,0.0,0.0,78.1,0.0,0.0,0.0,124.2,50.0,NORTH,NORTH  GREEN  (78s),1.781,4.184,59.69,90.00,33.7%
14:30:47,6,AI+EXT,58,0,0,0,58.0,0.0,0.0,0.0,78.1,0.0,0.0,0.0,124.2,50.0,NORTH,NORTH  GREEN  (78s),1.781,4.184,59.69,90.00,33.7%
14:30:52,6,AI+EXT,58,4,0,0,58.0,4.0,0.0,0.0,78.1,16.8,0.0,0.0,124.2,50.0,EAST,EAST  GREEN  (17s),1.781,4.184,59.69,90.00,33.7%
14:30:57,6,AI+EXT,58,4,0,0,58.0,4.0,0.0,0.0,78.1,16.8,0.0,0.0,124.2,50.0,EAST,EAST  GREEN  (17s),1.781,4.184,59.69,90.00,33.7%
14:31:02,6,AI+EXT,58,4,0,0,58.0,4.0,0.0,0.0,78.1,16.8,0.0,0.0,124.2,50.0,EAST,EAST  GREEN  (17s),1.781,4.184,59.69,90.00,33.7%
14:31:07,6,AI+EXT,58,4,0,0,58.0,4.0,0.0,0.0,78.1,16.8,0.0,0.0,124.2,50.0,EAST,EAST  GREEN  (17s),1.781,4.184,59.69,90.00,33.7%
14:31:12,6,AI+EXT,58,4,0,0,58.0,4.0,0.0,0.0,78.1,16.8,0.0,0.0,124.2,50.0,EAST,ALL RED — clearance,1.781,4.184,59.69,90.00,33.7%
14:31:17,6,AI+EXT,58,4,5,0,58.0,4.0,5.0,0.0,78.1,16.8,18.0,0.0,124.2,50.0,SOUTH,SOUTH  GREEN  (18s),1.781,4.184,59.69,90.00,33.7%
14:31:22,6,AI+EXT,58,4,5,0,58.0,4.0,5.0,0.0,78.1,16.8,18.0,0.0,124.2,50.0,SOUTH,SOUTH  GREEN  (18s),1.781,4.184,59.69,90.00,33.7%
14:31:27,6,AI+EXT,58,4,5,0,58.0,4.0,5.0,0.0,78.1,16.8,18.0,0.0,124.2,50.0,SOUTH,SOUTH  GREEN  (18s),1.781,4.184,59.69,90.00,33.7%
14:31:32,6,AI+EXT,58,4,5,0,58.0,4.0,5.0,0.0,78.1,16.8,18.0,0.0,124.2,50.0,SOUTH,SOUTH  YELLOW  (3s),1.781,4.184,59.69,90.00,33.7%
14:31:37,6,AI+EXT,58,4,5,5,58.0,4.0,5.0,5.0,78.1,16.8,18.0,18.0,124.2,50.0,WEST,WEST  GREEN  (18s),1.781,4.184,59.69,90.00,33.7%
14:31:42,6,AI+EXT,58,4,5,5,58.0,4.0,5.0,5.0,78.1,16.8,18.0,18.0,124.2,50.0,WEST,WEST  GREEN  (18s),1.781,4.184,59.69,90.00,33.7%
14:31:47,6,AI+EXT,58,4,5,5,58.0,4.0,5.0,5.0,78.1,16.8,18.0,18.0,124.2,50.0,WEST,WEST  GREEN  (18s),1.781,4.184,59.69,90.00,33.7%
14:31:52,6,AI+EXT,58,4,5,5,58.0,4.0,5.0,5.0,78.1,16.8,18.0,18.0,124.2,50.0,WEST,WEST  GREEN  (18s),1.781,4.184,59.69,90.00,33.7%
14:31:57,7,AI+EXT,50,0,0,0,50.0,0.0,0.0,0.0,70.5,0.0,0.0,0.0,130.9,50.0,NORTH,NORTH  GREEN  (70s),2.140,5.029,60.50,90.00,32.8%
14:32:02,7,AI+EXT,50,0,0,0,50.0,0.0,0.0,0.0,70.5,0.0,0.0,0.0,130.9,50.0,NORTH,NORTH  GREEN  (70s),2.140,5.029,60.50,90.00,32.8%
14:32:07,7,AI+EXT,50,0,0,0,50.0,0.0,0.0,0.0,70.5,0.0,0.0,0.0,130.9,50.0,NORTH,NORTH  GREEN  (70s),2.140,5.029,60.50,90.00,32.8%
14:32:12,7,AI+EXT,50,0,0,0,50.0,0.0,0.0,0.0,70.5,0.0,0.0,0.0,130.9,50.0,NORTH,NORTH  GREEN  (70s),2.140,5.029,60.50,90.00,32.8%
14:32:17,7,AI+EXT,50,0,0,0,50.0,0.0,0.0,0.0,70.5,0.0,0.0,0.0,130.9,50.0,NORTH,NORTH  GREEN  (70s),2.140,5.029,60.50,90.00,32.8%
14:32:22,7,AI+EXT,50,0,0,0,50.0,0.0,0.0,0.0,70.5,0.0,0.0,0.0,130.9,50.0,NORTH,NORTH  GREEN  (70s),2.140,5.029,60.50,90.00,32.8%
14:32:27,7,AI+EXT,50,0,0,0,50.0,0.0,0.0,0.0,70.5,0.0,0.0,0.0,130.9,50.0,NORTH,NORTH  GREEN  (70s),2.140,5.029,60.50,90.00,32.8%
14:32:32,7,AI+EXT,50,0,0,0,50.0,0.0,0.0,0.0,70.5,0.0,0.0,0.0,130.9,50.0,NORTH,NORTH  GREEN  (70s),2.140,5.029,60.50,90.00,32.8%
